name,sell_price,sell_listings
Inscribed Lineage Helm of Desolate Conquest,$0.07,18
Inscribed Lineage Helm of the Earthwright,$0.09,21
Inscribed Lineage Horns of the Arch Temptress,$0.07,20
Inscribed Lineage Kit of the Hunt Eternal,$0.16,10
Inscribed Lineage Lance of Desolate Conquest,$0.10,11
Inscribed Lineage Legs of Desolate Conquest,$0.11,12
Inscribed Lineage Mantle of Desolate Conquest,$0.10,14
Inscribed Lineage Mask of Petaluna,$0.15,11
Inscribed Lineage Mask of the Hunt Eternal,$0.09,21
Inscribed Lineage Mask of the Ram's Head,$0.04,32
Inscribed Lineage Mount of the Raidforged Rider,$1.09,15
Inscribed Lineage North Star,$0.11,18
Inscribed Lineage Offhand Blade of Broken Scale,$0.23,15
Inscribed Lineage Pauldron of the Ram's Head,$0.06,29
Inscribed Lineage Ram's Head Blade,$0.10,31
Inscribed Lineage Shield of the Raidforged Rider,$0.21,20
Inscribed Lineage Shoulders of Petaluna,$0.29,4
Inscribed Lineage Skirt of Petaluna,$0.81,7
Inscribed Lineage Staff of Petaluna,$0.10,46
Inscribed Lineage Tails of the Tundra Warden,$0.09,10
Inscribed Lineage Toolbelt of the Earthwright,$0.14,55
Inscribed Lineage Totem of the Earthwright,$0.07,27
Inscribed Lineage Wings of the Arch Temptress,$0.10,10
Inscribed Lineage Wraps of Broken Scale,$0.11,14
Inscribed Lion Drape of the Moon Rider,$0.09,28
Inscribed Lion Quiver of the Moon Rider,$0.10,26
Inscribed Little Blink Dagger,$1.01,16
Inscribed Little Green Jade Dragon,$0.18,37
Inscribed Living in Darkness,$4.38,7
Inscribed Living Nelum,$0.20,17
Inscribed Loading Screen of Deep Magma,$189.41,1
Inscribed Loading Screen of the Demonic Vessel,$103.50,1
Inscribed Locks of the Eternal Seasons,$0.10,31
Inscribed Locks of the New Bloom,$0.12,157
Inscribed Locks of the Year Beast,$0.05,76
Inscribed Locuthi Mount of the Penitent Nomad,$0.10,26
Inscribed Loft Watcher,$16.72,3
Inscribed Lone Traveler's Beret,$1.35,21
Inscribed Loner's Vanity,$0.52,11
Inscribed Long Blade of Distant Sands,$0.07,34
Inscribed Long Hair of the Engulfing Spike,$0.03,168
Inscribed Long Shadowraze Kills,$0.21,70
Inscribed Long-Fang the Grey Blade,$0.08,43
Inscribed Longbow of the Boreal Watch,$0.05,51
Inscribed Longbow of the Roving Pathfinder,$0.05,25
Inscribed Lord of Northwarden Arms,$0.24,63
Inscribed Lord of Northwarden Back,$0.48,56
Inscribed Lord of Northwarden Belt,$0.31,9
Inscribed Lord of Northwarden Head,$0.26,31
Inscribed Lord of Northwarden Shoulder,$0.93,7
Inscribed Lord of Northwarden Weapon,$0.10,65
Inscribed Lost Hills Bow,$0.05,54
Inscribed Lost Hills Gauntlets,$0.06,36
Inscribed Lost Hills Helm,$0.06,14
Inscribed Lost Hills Shield,$0.08,23
Inscribed Lost Hills Shoulder,$0.06,22
Inscribed Lovebear,$0.05,51
Inscribed Lower Armor of the Battlefield,$50.71,1
Inscribed Lower Armor of the Sharpstar,$0.15,19
Inscribed Loyal Slave of Cadenza Magic Master,$0.05,138
Inscribed Lucent Beam Kills,$0.03,818
Inscribed Lucentyr,$0.82,37
Inscribed Lucky Belly Belt,$0.43,6
Inscribed Lucky Bullet of the Keen Machine,$0.03,193
Inscribed Lucky Tooth Necklace,$0.09,17
Inscribed Lumberclaw,$0.36,50
Inscribed Lumberclaw Cap,$0.04,37
Inscribed Lumberclaw Chainsaw,$0.04,51
Inscribed Lumberclaw Cockpit,$0.05,18
Inscribed Lumberclaw Hook,$0.04,42
Inscribed Lumberclaw Reactive Armor,$0.04,21
Inscribed Lumberclaw Shoulders,$0.04,38
Inscribed Luminous Edge,$0.05,200
Inscribed Luscious Locks,$0.12,22
Inscribed Luxuriant Chin-Foliage,$0.07,57
Inscribed Lycosidae's Brood,$0.10,112
Inscribed Lycosidae's Spiderling,$0.08,129
Inscribed Lyralei's Breeze,$0.08,87
Inscribed Mace of Aeons,$187.31,9
Inscribed Mace of Heavenly Light,$0.77,12
Inscribed Mace of Nezzureem,$0.57,4
Inscribed Mace of the Chosen,$2.23,57
Inscribed Mace of the Endless Plane,$0.10,14
Inscribed Mace of the Fissured Soul,$0.10,20
Inscribed Mace of the Tentacular Timelord,$0.04,89
Inscribed Mace of the Weathered Storm,$0.24,10
Inscribed Mace of the Wrathrunner,$0.66,10
Inscribed Mace of the Wyrmforge Shard,$0.09,36
Inscribed Mace of Vincere,$0.11,43
Inscribed Magnificent Flame,$2.11,3
Inscribed Magus Accord,$13.43,42
Inscribed Magus Apex,$2.21,268
Inscribed Maiden of the Slithereen Nobility,$0.07,37
Inscribed Mailed Skirt of the Drunken Warlord,$0.15,14
Inscribed Makeshift Hornwood Bow,$0.09,39
Inscribed Makeshift Sword of the Reaper,$0.08,28
Inscribed Malediction Kills,$0.03,203
Inscribed Malefic Drake's Hood,$1.10,16
Inscribed Malefic Drake's Hood of the Crimson Witness,$170.00,11
Inscribed Malefic Drake's Strike,$0.39,17
Inscribed Malefic Nether Focus,$0.19,16
Inscribed Malice,$0.32,9
Inscribed Malicious Sting Armor,$0.09,21
Inscribed Malicious Sting Back,$0.14,12
Inscribed Malicious Sting Belt,$0.26,12
Inscribed Malicious Sting Tail,$0.31,9
Inscribed Mallet of Magnificence,$0.25,8
Inscribed Mallet of Sacred Light,$0.07,21
Inscribed Mana Drained,$0.03,1419
Inscribed Mana Leak Stuns,$0.03,97
Inscribed Mana Pool,$0.25,18
Inscribed Mancatcher of the Butcher's Wake,$0.11,28
Inscribed Mancatcher of the Crimson Cut-throat,$0.04,35
Inscribed Mandate of the Nameless - Armor,$0.53,12
Inscribed Mandate of the Nameless - Crown,$0.87,5
Inscribed Mandate of the Nameless - Staff,$0.24,16
Inscribed Mandate of the Nameless - Wings,$0.16,37
Inscribed Mandate of the Stormborn,$1.72,26
Inscribed Mane of the Crystal Drift,$7.39,2
Inscribed Mane of the Demon Stone,$0.29,16
Inscribed Mane of the Eternal Seasons,$0.10,27
Inscribed Mane of the Ferocious Heart,$0.23,10
Inscribed Mane of the Magnoceri,$0.08,18
Inscribed Mane of the Sunwarrior,$2.11,96
Inscribed Mane of the Tipsy Brawler,$0.08,18
Inscribed Mane of the Undying Light,$0.18,15
Inscribed Mane of the War-Burrow Ravager,$0.26,12
Inscribed Mania's Mask,$4.75,199
Inscribed Manifold Paradox,$34.58,112
Inscribed Manifold Spear,$0.11,22
Inscribed Mantle of Ancestral Luck,$0.10,17
Inscribed Mantle of Arcane Defiance,$0.06,43
Inscribed Mantle of Burning Turmoil,$0.07,38
Inscribed Mantle of Delightful Affliction,$0.25,22
Inscribed Mantle of Divine Ascension,$0.06,49
Inscribed Mantle of Diviner's Embrace,$0.66,6
Inscribed Mantle of Eldritch Ice,$0.06,42
Inscribed Mantle of Endless Havoc,$0.07,45
Inscribed Mantle of Enduring Solitude,$0.09,25
Inscribed Mantle of Hell's Ambassador,$0.10,34
Inscribed Mantle of Mysteries,$0.07,57
Inscribed Mantle of the Acolyte of Clasz,$0.11,30
Inscribed Mantle of the Andestian Sentinel,$0.10,38
Inscribed Mantle of the Arcanist's Guise,$0.09,29
Inscribed Mantle of the Battlehawk,$0.21,4
Inscribed Mantle of the Black Pool,$0.10,14
Inscribed Mantle of the Blackguard Magus,$0.37,21
Inscribed Mantle of the Blood Covenant,$0.21,7
Inscribed Mantle of the Blood Moon,$1.79,2
Inscribed Mantle of the Blueheart Sovereign,$0.07,20
Inscribed Mantle of the Cinder Baron,$1.52,154
Inscribed Mantle of the Concealed Raven,$0.21,11
Inscribed Mantle of the Crescent Moon,$0.15,9
Inscribed Mantle of the Crested Cannoneer,$0.08,25
Inscribed Mantle of the Cruel Magician,$0.14,20
Inscribed Mantle of the Crystalline Queen,$0.05,33
Inscribed Mantle of the Enthaleen Dragon,$0.19,13
Inscribed Mantle of the Eventide,$0.13,32
Inscribed Mantle of the Frozen Star,$0.07,25
Inscribed Mantle of the Gifted Jester,$0.11,31
Inscribed Mantle of the Glacial Magnolia,$0.14,19
Inscribed Mantle of the Heretic,$0.12,15
Inscribed Mantle of the Hinterland Stalker,$0.20,5
Inscribed Mantle of the Infernal Rambler,$0.15,14
Inscribed Mantle of the Iron Will,$2.11,4
Inscribed Mantle of the Outland Ravager,$0.81,4
Inscribed Mantle of the Reef Kyte Rider,$0.05,40
Inscribed Mantle of the Roving Pathfinder,$0.15,27
Inscribed Mantle of the Scourge Dominion,$0.21,6
Inscribed Mantle of the Serakund Tyrant,$0.10,19
Inscribed Mantle of the Shaded Eulogy,$0.03,145
Inscribed Mantle of the Smoldering Sage,$0.19,11
Inscribed Mantle of the Spiteful Eye,$0.93,6
"Inscribed Mantle of the Stargazer's Curiosity ",$0.10,27
Inscribed Mantle of the Stormcharge Dragoon,$0.59,4
Inscribed Mantle of the Stoutheart Growler,$0.29,8
Inscribed Mantle of the Tribunal,$0.10,19
Inscribed Mantle of the Truebark Adherent,$0.19,7
Inscribed Mantle of the Whispered Bond,$1.58,17
Inscribed Mantle of the Witch Hunter Templar,$0.63,8
Inscribed Mantle of the Wyvern Skin,$0.03,69
Inscribed Mantle of Twilight's Rest,$0.07,25
Inscribed Mantle of Volatile Majesty,$0.24,14
Inscribed Mantle of Winter's Warden,$0.29,7
Inscribed Mantle of Zhuzhou,$0.27,12
Inscribed Marauder's Armor,$0.29,9
Inscribed Marauder's Blades,$0.12,18
Inscribed Marauder's Crown,$0.12,13
Inscribed Marauder's Demon Form,$0.87,7
Inscribed Marauder's Wings,$0.12,18
Inscribed Maraxiform's Fallen,$0.10,65
Inscribed Maraxiform's Fate,$0.12,55
Inscribed Maraxiform's Ire,$0.29,50
Inscribed Mark of the First Hunt,$0.24,36
Inscribed Mark of the Mistral Fiend,$0.16,167
Inscribed Mark of the Powderkeg Patrol,$0.24,18
Inscribed Mark of the Radiant Protector,$0.09,13
Inscribed Mark of the Sol Guard,$1.86,4
Inscribed Mark of the Subtle Demon,$0.09,26
Inscribed Mark of the Taunting Swine,$0.29,45
Inscribed Markings of the King Restored,$0.50,25
Inscribed Markswoman's Cap,$0.37,21
Inscribed Mask o' Wicked Badness,$0.04,41
Inscribed Mask of a Thousand Faces,$0.19,20
Inscribed Mask of Corruption,$0.09,33
Inscribed Mask of Dark Ferocity,$0.16,35
Inscribed Mask of Distant Sands,$0.05,34
Inscribed Mask of Dormant Oblivion,$0.21,10
Inscribed Mask of Eternal Night,$2.39,9
Inscribed Mask of Fury,$0.07,49
Inscribed Mask of Harsh Sojourn,$0.24,7
Inscribed Mask of Inscrutable Zeal,$0.08,37
Inscribed Mask of Mortis,$0.11,64
Inscribed Mask of Odocoeleus,$0.92,7
Inscribed Mask of Quas Precor,$3.84,5
Inscribed Mask of the Arcanist's Guise,$0.23,9
Inscribed Mask of the Bladesrunner,$0.23,17
Inscribed Mask of the Bloody Ripper,$0.03,170
Inscribed Mask of the Chainbreaker,$0.37,9
Inscribed Mask of the Confidant,$0.95,45
Inscribed Mask of the Crimson Beast,$0.06,32
Inscribed Mask of the Crimson Cut-throat,$0.05,42
Inscribed Mask of the Dashing Swordsman,$0.24,14
Inscribed Mask of the Demon Trickster,$2.88,11
Inscribed Mask of the Divine Sorrow,$5.75,13
Inscribed Mask of the Dragon's Disciple,$0.28,13
Inscribed Mask of the Forgotten Plane,$2.38,8
Inscribed Mask of the Freelancer,$0.13,14
Inscribed Mask of the Galvanized Spark,$0.13,23
Inscribed Mask of the Giant Hunter,$0.29,36
Inscribed Mask of the Gifted Jester,$0.57,5
Inscribed Mask of the Hazhadal Magebreaker,$0.17,22
Inscribed Mask of the Hunt Eternal,$2.60,8
Inscribed Mask of the Ironbarde Charger,$0.27,12
Inscribed Mask of the Lightning Lord,$0.08,21
Inscribed Mask of the Mad Harvester,$0.17,228
Inscribed Mask of the Mage Slayer,$0.06,39
Inscribed Mask of the Many-Sighted,$0.15,25
Inscribed Mask of the Marauding Pyro,$0.19,7
Inscribed Mask of the Monument of Ruin,$1.43,3
Inscribed Mask of the Northern Shore,$0.15,13
Inscribed Mask of the Primal Firewing,$0.13,16
Inscribed Mask of the Ram's Head,$0.03,285
Inscribed Mask of the Rambling Fatebender,$0.14,23
Inscribed Mask of the Scoundrel,$0.10,47
Inscribed Mask of the Soul Keeper,$0.20,20
Inscribed Mask of the Splintering Awe,$0.03,142
Inscribed Mask of the Tahlin Watch,$0.07,38
Inscribed Mask of the Third Insight,$0.04,68
Inscribed Mask of the Wandering Demon,$0.24,21
Inscribed Mask of the Warboss,$0.05,20
Inscribed Mask of the Weeping Beast,$0.04,44
Inscribed Mask of the Winged Bolt,$0.06,118
Inscribed Mask of Twilight's Rest,$0.24,20
Inscribed Mask of Unblinking Eternity,$0.09,31
Inscribed Mask of Zebulon,$1.76,4
"Inscribed Masked Fey, Lord of Tempests",$0.46,17
Inscribed Masks of Ancestral Luck,$0.08,29
Inscribed Masque of Awaleb,$7.05,8
Inscribed Mast of the Swooping Elder,$0.60,7
Inscribed Master Assassin's Grim Cutter,$0.05,27
Inscribed Master Assassin's Mancatcher,$0.06,16
Inscribed Master Assassin's Mask,$0.06,20
Inscribed Master Assassin's Shoulders,$0.32,5
Inscribed Master Assassin's Shuriken,$0.05,19
Inscribed Master Assassin's Tails,$0.09,31
Inscribed Mattock of Distortion,$0.04,194
Inscribed Maul of the Barrier Rogue,$0.13,8
Inscribed Maw of Eztzhok,$0.60,23
Inscribed Maw of the Devourer,$0.06,66
Inscribed Maw of the Netherswarm Vanguard,$0.40,4
Inscribed Max Adaptive Strike Stuns,$0.05,48
Inscribed Max Damage Adaptive Strikes,$0.06,118
Inscribed Maximilian the Beetlebear,$0.31,11
Inscribed Maximum Stun Arrows,$0.03,124
Inscribed Maze of Anguish,$0.05,28
Inscribed Meadow's Mercy,$0.04,85
Inscribed Meat Dragger,$0.15,43
Inscribed Meat Hook Kills,$0.23,126
Inscribed Mecha Boots of Travel Mk III,$0.53,769
Inscribed Mecharm of the Stumpgrinder,$0.05,22
Inscribed Medallion of the Divine Anchor,$0.20,36
Inscribed Medallion of the Ghastly Gourmand,$0.12,9
Inscribed Medium Elemental Ice,$0.21,37
Inscribed Medium Frostmoot,$6.12,3
Inscribed Medium Igneous Stone,$0.42,15
Inscribed Medium Scarlet Quarry,$0.47,4
Inscribed Medium Shadowraze Kills,$0.14,77
Inscribed Mega Greevil Courier,$4.86,4
Inscribed Mega Greevil Ward,$1.67,5
Inscribed Mei Nei the Jade Rabbit,$2.88,4
Inscribed Meld Kills,$0.04,199
Inscribed Mentor of the High Plains Ceremonial Banner,$0.12,15
Inscribed Mentor of the High Plains Decorated Pauldrons,$0.08,37
Inscribed Mentor of the High Plains Great Cuirass,$0.13,25
Inscribed Mentor of the High Plains Guard,$0.12,14
Inscribed Mentor of the High Plains Left Tiger Hook,$0.12,4
Inscribed Mentor of the High Plains Right Tiger Hook,$0.14,13
Inscribed Meranth Executioner's Blade,$0.08,29
Inscribed Merciless Greevil,$0.16,15
Inscribed Merciless Spear,$0.08,7
Inscribed Mercurial's Call,$0.15,131
Inscribed Merry Wanderer's Brush,$0.76,388
Inscribed Messenger of the Azure Constellation,$0.03,191
Inscribed Metal Horns,$0.08,26
Inscribed Midnight Locks,$0.39,63
Inscribed Midnight Rippers of the Hunter of Kings,$0.04,33
Inscribed Midnight Terror,$14.44,2
Inscribed Might of the Old World,$0.11,20
Inscribed Might of the Slithereen Knight,$0.05,27
Inscribed Mighty Boar,$1.23,4
Inscribed Mighty Horns of the Father,$0.03,57
Inscribed Mind of Endless Days,$0.97,5
Inscribed Mind Piercer of the Predator,$0.05,32
Inscribed Mine of the Swooping Elder,$0.16,14
Inscribed Mischievous Dragon Head,$0.07,17
Inscribed Mischievous Dragon Tail,$0.03,199
Inscribed Mischievous Dragon Wings,$0.03,103
Inscribed Missile of the Dwarf Gyrocopter,$0.09,20
Inscribed Missile of the Gunboat Hegemon,$0.81,12
Inscribed Mist Coil Kills,$0.03,160
Inscribed Mistblade,$0.06,180
Inscribed Mistplates of Ruin,$0.10,29
Inscribed Mistral,$0.05,140
Inscribed Mistral Braid,$0.03,191
Inscribed Mistress of the Slithereen Nobility,$0.09,20
Inscribed MLG Scalehound,$0.26,9
Inscribed MLG Stronghold,$0.23,13
Inscribed MLG Tethered Sentinel,$0.87,18
Inscribed Modestly Braided Beard,$0.06,63
Inscribed Mohawk of the Convicts,$0.09,28
Inscribed Mohawk of the Proven,$0.11,28
Inscribed Mok,$0.08,64
"Inscribed Mokkin, the Ancient Conductor",$0.07,170
Inscribed Moldering Mask of Ka,$0.17,49
Inscribed Molotov Cocktail of the Darkbrew Enforcer,$26.65,6
Inscribed Molten Fracture,$0.05,183
Inscribed Molten Gaze of Chimeric Rapport,$0.50,11
Inscribed Molten Genesis,$0.04,187
Inscribed Moment of Courage Life Stolen,$0.09,39
Inscribed Monarch of the Sapphire Glen,$1.16,24
Inscribed Monstrous Reprisal,$0.28,74
Inscribed Monty,$0.47,29
Inscribed Moon Rift Drape,$132.10,1
Inscribed Moon Whirl,$3.31,9
Inscribed Moonfall,$1.33,699
Inscribed Moonrider's Lucent Headdress,$0.18,20
Inscribed Moonshard Claws,$0.10,22
Inscribed Moonshard Roots,$0.05,26
Inscribed Moonshard Tusks,$0.15,12
Inscribed Morcant,$0.04,77
Inscribed Morddos,$0.07,28
Inscribed Morok's Mechanical Mediary,$0.10,23
Inscribed Morphs to Replicate,$0.05,173
Inscribed Mortar Forge Claw,$0.04,31
Inscribed Mortar Forge Helm,$0.04,15
Inscribed Mortar Forge Rocket Cannon,$0.06,53
Inscribed Mortar Forge Steam Exoskeleton,$0.11,26
Inscribed Mount of the Barren Survivor,$0.14,18
Inscribed Mount of the Burning Nightmare,$0.39,8
Inscribed Mount of the Forgotten Renegade,$0.20,15
Inscribed Mount of the Midnight Sun,$0.24,11
Inscribed Mount of the Raidforged Rider,$1.42,6
Inscribed Mount of the Skyfire Apostate,$0.13,28
Inscribed Mount of the Winged Sentinel,$4.83,9
Inscribed Mount of the Wintermoon,$0.13,21
Inscribed Mountain Splitter,$0.17,22
Inscribed Mournful Reverie,$0.26,61
Inscribed Mourning Mother's Dress,$0.03,221
Inscribed Mourning Mother's Scarf,$0.03,192
Inscribed Mourning Mother's Top,$0.03,200
Inscribed Mourning Mother's Veil,$0.03,182
Inscribed Mr. Depth Driller,$0.05,158
Inscribed Muh Keen Gun,$2.70,516
Inscribed Mulctant Pall,$10.38,19
Inscribed Multi-Hero Chronospheres,$0.03,655
Inscribed Multi-Hero Cleave Kills,$0.03,695
Inscribed Multi-Hero Earthshocks,$0.11,169
Inscribed Multi-Hero Maledicts,$0.03,128
Inscribed Multi-Hero Power Cogs Traps,$0.03,95
Inscribed Multi-Hero Powershots,$0.03,666
Inscribed Multi-Hero Silences,$0.03,201
Inscribed Multi-Hero Sleight of Fist Kills,$0.62,50
Inscribed Multi-Hero Storm Hammers,$0.03,176
Inscribed Multi-Hero Torrents,$0.06,43
Inscribed Munitions of the Powderkeg Patrol,$0.54,8
Inscribed Murder Mask,$0.75,11
Inscribed Mysterious Vagabond's Concoction,$0.10,27
Inscribed Mysterious Vagabond's Hat,$0.17,24
Inscribed Mysterious Vagabond's Pack,$0.14,17
Inscribed Mysterious Vagabond's Wand,$0.11,20
Inscribed Mystic Coils Antennae,$0.76,7
Inscribed Mystic Coils Tail,$0.55,9
Inscribed Mystic Coils Wings,$2.54,2
Inscribed Mystic Snake Mana Gained,$0.46,20
Inscribed Na'Vi's Weaselcrow,$0.80,50
Inscribed Naginata of the Allure,$2.02,6
Inscribed Naginata of the Allure Off-Hand,$0.14,14
Inscribed Nails in the Mad Harvester,$0.07,28
Inscribed Naked Greevil,$0.12,57
Inscribed Nature,$0.24,10
Inscribed Nature's Grip,$0.08,20
Inscribed Nature's Shortbow,$0.08,21
Inscribed Naval Mine,$0.24,19
Inscribed Near Death Kills,$0.05,80
Inscribed Neck of the Boilerplate Bruiser,$0.07,21
Inscribed Necklace of Scarlet Raven,$0.07,38
Inscribed Necklace of the Demon Stone,$0.11,12
Inscribed Necklace of the Jiang Shi's Revenge,$0.08,38
Inscribed Necklace of the Red Sands,$0.09,11
Inscribed Necklace of the Vehement Plume,$2.35,4
Inscribed Necklace of the Warhawk Vestiments,$0.76,6
Inscribed Necklace of the Wildwing's Blessing,$0.13,30
Inscribed Necklaces of the Coastal Kingdom,$0.37,12
Inscribed Necropolis,$0.35,16
Inscribed Neokin Faierie Ward,$4.68,12
Inscribed Neptunian Sabre,$0.05,65
Inscribed Net of the Odobenus One,$0.24,14
Inscribed Nether Grandmaster's Bite,$0.06,9
Inscribed Nether Grandmaster's Bracers,$0.10,25
Inscribed Nether Grandmaster's Cape,$0.32,10
Inscribed Nether Grandmaster's Covering,$0.10,17
Inscribed Nether Grandmaster's Points,$0.09,36
Inscribed Nether Grandmaster's Waistcloth,$0.10,18
Inscribed Nether Grandmaster's Ward,$0.08,33
Inscribed Nether Heart,$0.10,50
Inscribed Nether Lord's Belt,$0.12,34
Inscribed Nether Lord's Bracer,$0.09,71
Inscribed Nether Lord's Cape,$0.10,57
Inscribed Nether Lord's Devourer,$0.06,64
Inscribed Nether Lord's Hat,$0.06,43
Inscribed Nether Lord's Scepter,$0.05,103
"Inscribed Netherax, Nightmare of the Mist",$0.04,53
Inscribed Nian Courier,$141.68,1
Inscribed Nibbles the Wartoise,$0.32,10
Inscribed Night Terrors Belt,$0.46,6
Inscribed Night Terrors Cape,$0.55,6
Inscribed Night Terrors Hat,$1.80,3
Inscribed Night Terrors Mount,$0.58,7
Inscribed Nightmare Beacon,$0.11,32
Inscribed Nightmare Blade,$0.23,39
Inscribed Nightsbane,$0.10,21
Inscribed Nightsilver Bow,$0.04,53
Inscribed Nightsilver Bracers,$0.06,32
Inscribed Nightsilver Locks,$0.06,47
Inscribed Nightsilver Quiver,$0.08,31
Inscribed Nightsilver Raiments,$0.10,26
Inscribed Nightsilver Regalia,$0.07,30
Inscribed Nightwatch Keys to the City,$0.38,15
Inscribed Nightwatcher's Belt,$0.10,26
Inscribed Nightwatcher's Bracers,$0.10,10
Inscribed Nightwatcher's Guard,$0.10,17
Inscribed Nightwatcher's Mask,$0.09,26
Inscribed Nightwatcher's Staff,$0.06,29
Inscribed Nilbog the Mad,$0.19,7
Inscribed Nimble Ben,$0.08,64
Inscribed No-Guard the Courageous Edge,$0.08,24
Inscribed Noble and Imperial Pride,$0.29,12
Inscribed Noble Warrior Armlet,$0.10,30
Inscribed Noble Warrior Belt,$0.10,18
Inscribed Noble Warrior Shoulder,$0.10,18
Inscribed Noble Warrior Spear,$0.10,19
Inscribed Noctis the Heavenly Qilin Guardian,$0.05,56
Inscribed Nomad's Barbed Edge,$0.05,16
Inscribed Nomad's Edge - Off-Hand,$0.05,10
Inscribed Nomad's Guards,$0.19,8
Inscribed Nomad's Shelter,$0.11,13
Inscribed Noriet the Dusky Guardian,$0.04,101
Inscribed North Star,$0.03,65
Inscribed Northern Blight Arms,$0.63,4
Inscribed Northern Blight Belt,$0.32,6
Inscribed Northern Blight Cape,$0.39,8
Inscribed Northern Blight Pauldrons,$0.61,5
Inscribed Northern Blight Spirits,$0.48,14
Inscribed Northern Blight Style,$0.37,5
Inscribed Nothlic Burden,$6.50,23
Inscribed Nova of Golden Nirvana,$0.34,24
Inscribed Nyx Assassin's Dagon,$11.06,8
Inscribed Oak of the Woodland Outcast,$0.04,54
Inscribed Oath of the Afflicted Soul,$0.51,65
Inscribed Oaths of the Dragonborn Arms,$0.19,14
Inscribed Oaths of the Dragonborn Boots,$0.27,9
Inscribed Oaths of the Dragonborn Bow,$0.15,16
Inscribed Oaths of the Dragonborn Head,$2.21,8
Inscribed Oaths of the Dragonborn Quiver,$0.14,20
Inscribed Oaths of the Dragonborn Shoulders,$1.93,3
Inscribed Oaths of the Dragonborn Wing,$1.22,7
Inscribed Obelisk of Foresight,$0.34,9
Inscribed Oblivion Headmaster Arms,$270.45,2
Inscribed Oblivion Headmaster Helmet,$0.88,3
Inscribed Oblivion Headmaster Wand,$1.95,2
Inscribed Obsidian Blade Bracers,$0.16,30
Inscribed Obsidian Blade Dagger,$0.15,22
Inscribed Obsidian Blade Pauldron,$0.13,14
Inscribed Obsidian Blade Spear,$0.08,45
Inscribed Obsidian Blade Warhelm,$0.08,76
Inscribed Obsidian Golem,$0.10,172
Inscribed Obsidian Guard,$0.04,237
Inscribed Obsidian Guard Armor,$0.03,193
Inscribed Obsidian Guard Helm,$0.03,188
Inscribed Obsidian Guard Scepter,$0.03,197
Inscribed Obsidian Guard Wings,$0.03,187
Inscribed Octopus Hat,$0.13,58
Inscribed Ocula the Observer,$0.09,75
Inscribed Oculus Ephemeral,$0.06,120
Inscribed Off-Hand Baton of the Spiteful Eye,$0.27,14
Inscribed Off-Hand Blade of the Covert Saboteur,$0.05,36
Inscribed Off-Hand Blade of the Fervent Conscript,$0.07,55
Inscribed Off-Hand Blade of the Partisan Guard,$0.14,18
Inscribed Off-Hand Blade of the Primeval Predator,$0.10,16
Inscribed Off-Hand Blade of the Rekindled Ashes,$0.11,13
Inscribed Off-Hand Blade of the Wandering Flame,$0.10,14
Inscribed Off-Hand of Harvest's Hound,$0.70,1
Inscribed Off-Hand of the Boilerplate Bruiser,$0.09,24
Inscribed Off-Hand of the Dragon's Disciple,$0.13,4
Inscribed Off-Hand Sword of the Smoldering Sage,$0.20,4
Inscribed Off-Hand Weapon of the Forgotten Plane,$0.72,7
Inscribed Off-Hand Weapon of the Forsaken Flame,$0.36,10
Inscribed Offhand Basher of Mage Skulls,$0.93,186
Inscribed Offhand Blade of Broken Scale,$0.07,25
Inscribed Offhand Blade of Prismatic Grace,$0.28,32
Inscribed Offhand Blade of the Survivor,$3.22,7
Inscribed Offhand Blade of the Weeping Beast,$0.05,36
Inscribed Offhand Blade of the Witch Hunter,$0.03,191
Inscribed Offhand Cutlass of the Consuming Tides,$0.10,32
Inscribed Offhand Cutlass of the Iceborn Trinity,$0.03,171
Inscribed Offhand Sea Sabre,$4.27,2
Inscribed Ogre's Caustic Steel Blinders,$0.05,28
Inscribed Ogre's Caustic Steel Bracers,$0.05,26
Inscribed Ogre's Caustic Steel Choppers,$0.05,39
Inscribed Ol' Chopper's Chains,$0.08,14
Inscribed Ol' Chopper's Choppin' Arm,$0.08,42
Inscribed Ol' Chopper's Cleaver,$0.06,36
Inscribed Ol' Chopper's Dinner Bringer,$0.05,145
Inscribed Ol' Chopper's Grizzled Face,$0.05,47
Inscribed Ol' Chopper's Meat Jacket,$0.05,40
Inscribed Ol' Snaggletooth,$0.06,23
Inscribed Old Helmet of the Bogatyr,$0.04,346
Inscribed Old Ironsides Gauntlet,$0.53,5
Inscribed Old Ironsides Pauldrons,$2.39,6
Inscribed Olde Cap of the Rainmaker,$0.23,30
Inscribed Omen,$0.47,6
Inscribed Omniscient's Maul,$0.05,72
Inscribed Omnishred the Defiant,$0.06,72
Inscribed Omnislash Jumps,$0.14,57
Inscribed Omnivus,$0.07,30
Inscribed One Horn,$0.24,8
Inscribed Onibi,$0.24,219
Inscribed Onyx Lotus,$0.08,151
Inscribed Orb of Deliverance,$1.21,25
Inscribed Orb of Reminiscence,$0.24,48
Inscribed Orbs of Blaze Armor,$0.55,3
Inscribed Orifice of the Nurgle Champion,$0.14,17
Inscribed Origin of the Unmaking,$15.82,6
Inscribed Origins of Faith,$3.79,22
Inscribed Orion,$0.80,11
Inscribed Ormr the Lunar Dragon,$0.09,194
Inscribed Ornaments of the Arkturan Talon,$0.12,21
Inscribed Ornaments of the Gleaming Seal,$0.20,12
Inscribed Ornaments of the Protean Emperor,$0.11,13
Inscribed Ornaments of the Wyrmforge Shard,$0.09,20
